2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.010) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.013) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.008) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:11  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.011) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.011) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.012) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:12  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.011) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.011) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.011) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.011) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:13  django.db.backends  DEBUG  [90]   (0.011) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.008) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.007) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:14  django.db.backends  DEBUG  [90]   (0.008) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.008) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.009) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.009) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:15  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:16  django.db.backends  DEBUG  [90]   (0.012) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:16  django.db.backends  DEBUG  [90]   (0.012) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:17  django.db.backends  DEBUG  [90]   (0.010) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:18  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:18  django.db.backends  DEBUG  [90]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-04 22:45:18  django.db.backends  DEBUG  [90]   (0.010) SELECT `auth_user`.`username`, `auth_user`.`email` FROM `auth_user` LIMIT 10; args=()
2019-03-04 22:45:18  django.db.backends  DEBUG  [90]   (0.012) SELECT @@SQL_AUTO_IS_NULL; args=None
